id,word_representation,outwear,top,trousers,women dresses,women skirts
6338,w342153 w338587 w33841 w106085 w361596 w118125 w120979 w368487 w276473 w303170 w68021 w12685 w237465 w256553 w218713 w243012 w194870 w186457 w107942,0,1,1,0,0
1163,w382355 w169896 w272605 w382340 w247466 w15393 w194870 w308610 w500268 w241910 w204762 w281259 w36882,1,1,1,0,0
5492,w119784 w194870 w125704 w31180 w131051 w126729 w269012 w90685 w195317 w53573 w253354 w186076 w373517 w294269 w78494 w238644 w174897 w240625 w34893 w341569 w368487 w197377 w322224 w15393 w105773 w194870 w279541 w253067 w311583 w373517 w314861 w54702 w273510 w191587 w314686,1,0,1,0,0
203,w135270 w198315 w254516 w145451 w186648 w356891 w250138 w20297 w239332 w56311 w34893 w81629 w155657 w128745 w120979,0,1,0,1,0
2745,w325666 w256553 w61795 w342153 w90685 w66980 w254516 w240313 w257531 w164005 w105918 w115549 w350772 w376233 w14299 w221983 w217871 w89000 w276473 w29380 w384021 w111939,0,0,0,0,1
3009,w127737 w34893 w165492 w360226 w392167 w217871 w295589 w349239 w398740 w241910 w217871 w141432 w186076 w331946 w60036 w358693 w223173 w376672 w85858 w500056 w223408,1,0,1,0,0
462,w377964 w34893 w173688 w347760 w500005 w197783 w48576 w34893 w285701 w243058 w267111 w183524 w384021 w75397 w66980 w393975 w358149 w127064 w203588 w272605 w314686,1,0,1,0,0
306,w347736 w159941 w162965 w34893 w39218 w223408 w173688 w85858 w241910 w311583 w390708 w93366 w45765 w34893 w111248 w10799 w256214 w111939,1,0,1,0,0
2075,w34893 w166487 w257095 w85858 w342532 w241910 w255331 w12685 w282225 w29880 w130532,0,0,1,0,0
5175,w194870 w236280 w256905 w66217 w172013 w169548 w195815 w256553 w37419 w218713 w286461 w89538 w337551 w121255 w193800 w94172 w120979 w111248 w378972 w101837 w9692 w358149 w333652 w15393 w279289 w378979 w335583 w66217 w194870 w189105 w384336 w236835,1,1,0,0,0
6323,w500126 w240587 w286461 w145577 w20297 w374393 w23969 w84287 w109896 w255783 w198565 w277040 w365489 w126631 w119716 w101837 w333524 w314686 w217871 w276703 w293013 w500039 w280823 w221983,0,0,1,0,1
3526,w318673 w350483 w356690 w318673 w186076 w151648 w34893 w388448 w54861 w500060 w42169 w237465 w356690 w186076 w151648 w34893 w209018 w384021 w242257 w47586 w188324 w250138,1,0,0,1,0
2805,w132739 w366835 w230090 w369717 w376233 w221983 w134152 w500639 w51013 w15393 w204762 w101681 w230346 w267417 w391856 w342007,1,0,0,0,1
986,w29880 w500010 w219120 w279437 w395130 w165609 w133070 w155034 w254429 w42500 w186076 w97583 w194870 w20297 w311583 w189406 w369089 w371640 w374393 w188621 w33992,0,1,1,0,0
4076,w195317 w164832 w381413 w374393 w194870 w286461 w309353 w373517 w101837 w331534 w126631 w119716 w314686 w173688 w376672 w173688 w85858 w158337 w86171 w202665 w109047,0,0,1,0,0
5081,w215152 w84933 w202485 w320917 w58038 w384021 w334456 w8992 w270233 w177420 w41327 w151648 w155034 w152735 w279541 w48576 w334524 w217871 w279522 w186076 w399290 w279437 w22966 w329599 w345757 w358736 w15393,1,1,0,0,0
4057,w500042 w81698 w194870 w221366 w26509 w66980 w34893 w204762 w230346 w13621 w338476 w331534 w500435 w342007 w124225 w33992 w311583 w376233 w221983 w257789,1,1,0,0,0
4088,w500006 w366835 w230090 w116217 w383444 w115724 w135270 w342007 w337134 w93366 w230346 w323671 w137817 w58536 w294820 w387507 w500742 w168276 w333968 w121255 w205980 w241910,0,1,1,1,0
2867,w125056 w334211 w66980 w254516 w223059 w111411 w173688 w85858 w277040 w365489 w380494 w221983,0,0,0,0,1
3597,w350483 w356690 w318673 w186076 w151648 w34893 w111248 w298077 w70856 w334456 w42169 w237465 w356690 w186076 w151648 w312941 w286596 w12685,0,1,1,0,0
432,w500049 w239044 w302766 w311583 w500050 w338587 w500319 w75409 w553 w336335 w2372 w361213 w264643 w295698 w241910 w186076 w153164,1,0,1,0,0
3991,w195317 w374666 w194870 w167540 w388071 w126394 w225739 w34893 w111248 w111248 w138132 w75397 w217871 w39302 w330955 w186648 w33992 w391554 w125056 w42589 w225739,1,1,0,0,0
6883,w194870 w217871 w360297 w301260 w305249 w376233 w104397 w221983 w218713 w225739 w250693 w91672 w66980 w318673 w290970 w334993 w342639 w182322 w94172 w1867 w120979,1,0,0,0,1
2131,w127737 w34893 w181937 w89000 w241910 w8992 w217871 w321875 w337551 w206393 w15393 w186076 w192814 w500639 w51013 w15393,1,0,1,0,0
2276,w195317 w286461 w39218 w317619 w370429 w112319 w165609 w6645 w241910 w66980 w194870 w13069 w42169 w251935 w34893 w111248 w7718 w186322 w47554 w145577 w162756 w342007,1,0,1,0,0
6312,w317619 w112319 w165609 w137817 w399113 w121255 w193800 w33992 w19283 w302297 w207614 w293558 w16587 w113361 w100269 w333024 w290610 w250138,0,1,0,1,0
7013,w194870 w122953 w256905 w66217 w207614 w34893 w56481 w37419 w218713 w34893 w111248 w372093 w198528 w250138 w253354 w34893 w204762 w311859 w180377 w115724 w36882 w186076 w42634 w194870 w292769,0,1,0,1,0
2070,w237465 w53495 w306061 w372126 w47982 w66980 w189406 w71392 w127234 w345243 w234583 w384021 w376233 w250138 w217871 w7718 w134434 w162196 w334392 w241910 w103141 w105773 w318673 w380347 w201668,0,0,1,1,0
3465,w195317 w374666 w194870 w167540 w388071 w126394 w225739 w34893 w111248 w263923 w374577 w217871 w267098 w111248 w94001 w368487 w12685 w391554 w125056 w42589 w225739,0,0,1,0,0
278,w371004 w27013 w30571 w144920 w172251 w7718 w282206 w174897 w241910 w222757 w217871 w114650 w202951 w395130 w165609 w91800,0,0,1,0,0
5851,w34893 w278986 w165492 w233699 w250138 w173688 w85858 w241910 w311583 w390708 w282225 w115114 w130532,0,0,1,1,0
7271,w195317 w102200 w381413 w311583 w34893 w304051 w12685 w105773 w238644 w326377 w232128 w17904 w26791 w34893 w45374 w15393 w204762 w186278 w36519 w75547 w264679,1,0,1,0,0
5536,w93366 w194870 w393987 w39222 w174897 w195317 w271715 w286461 w89538 w170527 w111709 w171593 w342007 w275199 w374393 w295346 w263923 w314686 w322219 w195317 w357832 w186076 w66980 w194870,1,0,1,0,0
3683,w254429 w215751 w155034 w287643 w45765 w128292 w359340 w66980 w111411 w204762 w327385 w338476 w75409 w34889 w241910 w225279 w284707 w239044 w311583 w94486 w320917 w61795 w26791 w383444 w115724 w139689 w24134 w15393,1,0,1,0,0
5614,w207614 w194000 w382355 w500013 w69002 w207269 w115724 w241910 w155034 w34893 w121255 w193800 w48776 w120979 w207614 w34893 w751 w20297 w138132 w164528 w500533 w163007,1,1,1,0,0
217,w119784 w194870 w125704 w31180 w131051 w126729 w269012 w90685 w195317 w53573 w253354 w186076 w41128 w294269 w78494 w238644 w174897 w240625 w34893 w127941 w197783 w193800 w209018 w384021 w33992 w105773 w194870 w261801 w253067 w311583 w373517 w314861 w366053 w120979,0,1,0,0,0
2811,w241163 w218210 w295366 w21643 w34893 w134152 w181937 w296034 w165492 w356891 w250138 w500061 w322219 w144920 w172251 w105773 w194870 w253067 w257794 w500101,1,0,0,1,0
2632,w195317 w374666 w194870 w167540 w388071 w82026 w126394 w225739 w34893 w278169 w195883 w12685 w217871 w382662 w91406 w500575 w265192 w33992 w391554 w125056 w225739 w162965,0,1,1,0,0
6234,w318673 w350483 w356690 w318673 w151648 w34893 w111248 w262761 w272605 w15393 w500058 w500771 w237465 w356690 w186076 w151648 w34893 w312941 w40795 w181937 w234583 w174229 w376233 w221983,1,0,0,0,1
1880,w237465 w167111 w34893 w7718 w359330 w236725 w238507 w197783 w193800 w36882 w217871 w101837 w331534 w126631 w119716 w314686,0,1,1,0,0
1027,w195317 w356690 w186076 w185000 w194870 w300670 w156065 w124810 w277040 w283853 w323852 w253354 w261297 w361433 w198528 w366139 w241910,0,1,1,0,0
2680,w195317 w381413 w374393 w194870 w115114 w286461 w309353 w373517 w278489 w283741 w365489 w15393 w7718 w330955 w39302 w230612 w177163 w63426 w302513,1,0,1,0,0
1780,w119784 w194870 w125704 w31180 w131051 w126729 w269012 w90685 w195317 w53573 w253354 w186076 w41128 w373517 w294269 w78494 w174897 w240625 w34893 w116919 w500248 w314686 w105773 w194870 w279541 w261801 w253067 w373517 w314861 w99802 w7643 w173688 w94172 w75397,1,0,1,0,0
1114,w127737 w277040 w365489 w399554 w142655 w39082 w250138 w136665 w133157 w91800 w314686 w115114 w29880 w130532,0,0,1,1,0
3322,w200253 w60575 w383674 w94172 w118125 w308610 w69002 w177163 w70969 w48576 w276703 w313954 w380347 w111709 w185790 w36882,0,1,1,0,0
7179,w195317 w205904 w321998 w194870 w500052 w158353 w277040 w365489 w272605 w15393 w217871 w117203 w48776 w267098 w15393,1,0,0,0,0
4318,w318673 w350483 w356690 w318673 w151648 w34893 w111248 w7718 w373075 w131051 w261589 w69002 w171593 w197783 w47586 w42169 w237465 w356690 w186076 w151648 w34893 w312941 w81365 w6645 w241910 w369266 w62255,0,1,1,0,0
1760,w373517 w383437 w374393 w34893 w289496 w261297 w361433 w198528 w241910 w290531 w373517 w500005 w380494 w241910,0,0,1,0,0
1564,w349239 w500241 w323852 w356796 w326106 w34893 w175250 w217578 w186076 w349078 w27013 w173688 w399554 w221983 w311583 w164528 w234583 w390708,0,1,0,0,1
4513,w195317 w127737 w140360 w293648 w138132 w111939 w111248 w317619 w18330 w59869 w173688 w347760 w193067 w217871 w141432 w186076 w194870 w331946 w60036 w500636 w241910,1,0,1,0,0
3540,w294195 w34893 w367508 w751 w66217 w309016 w360226 w206393 w15393 w118355 w157128 w361596 w1867 w120979,1,1,0,0,0
7079,w195317 w157577 w194870 w20160 w374393 w194870 w178656 w247655 w195317 w146990 w286461 w189406 w396039 w289496 w197783 w193800 w384027 w115771 w36882 w355829 w253354 w311583 w34893 w117550 w75397,1,1,0,0,0
5346,w247655 w270233 w261113 w241392 w158353 w708 w93240 w34893 w171137 w380494 w280823 w221983 w311583 w249178 w286596 w237350 w321998 w314686,0,0,1,0,1
6125,w42169 w194870 w94172 w254516 w6645 w241910 w369266 w62255 w254429 w34893 w346100 w225739 w194870 w289829 w373432 w94172 w317619 w155203 w276473 w268661 w33992,0,1,1,0,0
4553,w254516 w376233 w120979 w250138 w50563 w311583 w380347 w22590 w217871 w34893 w322775 w62255 w282141 w247466 w15393,1,0,0,1,0
38,w127737 w39218 w181937 w333985 w376233 w250138 w369717 w90685 w336335 w282225 w115114 w130532,1,0,0,1,0
5568,w172013 w322577 w216903 w250138 w173688 w399554 w115724 w338587 w36882 w153164 w207614 w225436 w189406 w30992 w374393 w300222 w228165,0,1,0,1,0
1951,w195317 w374666 w194870 w167540 w388071 w82026 w225739 w34893 w111248 w388086 w268930 w360226 w15393 w311583 w164528 w234583 w390708 w111248 w341569 w101837 w331534 w162756 w283853 w342007 w391554 w125056 w42589 w225739,1,0,0,0,0
4793,w369717 w100269 w280823 w250138 w254429 w366000 w217871 w147343 w34893 w289496 w32497 w358149 w280384 w225739 w101837 w254625 w259353 w161756 w145781 w12685 w68126 w260577 w111248 w12685,0,0,1,1,0
4674,w207614 w382355 w500013 w296780 w27377 w115724 w342007 w311583 w34893 w219120 w120979 w207614 w751 w386149 w20297 w305202 w188610 w163996 w15393,1,1,0,0,0
4197,w41024 w237465 w256553 w174897 w103096 w237465 w256553 w34504 w186076 w151648 w194870 w290970 w111248 w352393 w115724 w21232 w217871 w34893 w300670 w39218 w336842 w209018 w384021 w249337 w250138,1,0,0,1,0
4950,w500049 w239044 w302766 w311583 w129473 w338587 w93366 w150422 w317619 w137817 w36882 w366481 w166767 w198149 w1867 w120979 w217871 w68021 w255331 w12685 w153164 w79880,0,1,1,0,0
5495,w195317 w157577 w194870 w20160 w374393 w178656 w247655 w195317 w146990 w90685 w286461 w189406 w396039 w289496 w242257 w380494 w241910 w355829 w253354 w311583 w34893 w10065 w286596 w276473 w371438 w70969,0,0,1,0,0
2477,w254516 w356796 w191555 w270233 w82341 w245065 w247655 w270233 w186076 w382355 w84933 w500454 w1867 w120979 w172717 w58047 w262165 w314686,0,1,1,0,0
7207,w173317 w39222 w207614 w63426 w286297 w241910 w66980 w392147 w373260 w322219 w245476 w52265 w217871 w30555 w296675 w207614 w34893 w113598 w338587 w186076 w222433 w34893 w341569 w209663 w262522 w223899 w383444 w115724 w162756 w15393 w311583 w89538 w338587 w361596 w197783 w193800 w118125 w120979,1,1,1,0,0
2727,w195317 w157577 w20160 w374393 w194870 w178656 w247655 w195317 w146990 w90685 w286461 w189406 w396039 w289496 w68264 w186648 w369717 w33992 w355829 w253354 w311583 w34893 w10065 w164528 w234583 w27013 w173688 w399554 w314686,0,1,1,0,0
1523,w286461 w111613 w273956 w200751 w12685 w317736 w146845 w207614 w270233 w40082 w77840 w34893 w247037 w199772 w173215 w241910 w111248 w186076 w399290 w194870 w52572 w20297 w200205 w94172 w56308 w197783 w193800 w120979,0,1,1,0,0
6062,w237465 w256553 w34893 w232128 w277040 w376233 w221983 w338587 w392167,1,0,0,0,1
6884,w241163 w218210 w295366 w21643 w34893 w134152 w181937 w335875 w347032 w120979 w311583 w500061 w322219 w144920 w105773 w194870 w253067 w349210 w223408 w303707 w105389 w325608,0,1,1,0,0
1320,w500126 w240587 w34893 w145577 w20297 w374393 w23969 w84287 w109896 w255783 w198565 w375618 w365347 w187485 w133005 w250138 w217871 w276703 w75959 w380494 w241910,0,0,1,1,0
1211,w173317 w207614 w553 w261297 w305249 w386149 w121255 w47586 w120979 w66980 w392147 w373260 w322219 w245476 w52265 w30555 w296675 w207614 w34893 w113598 w338587 w267311 w186076 w222433 w34893 w341569 w260920 w42500 w338476 w80220 w193067 w311583 w34893 w20780 w257725 w384021 w293648 w336335,1,1,1,0,0
2250,w241163 w218210 w295366 w34893 w337134 w134152 w181937 w374967 w319927 w162756 w342007 w311583 w500061 w322219 w144920 w172251 w105773 w253067 w71369 w297024 w218049 w294820 w33992 w311583 w115724,1,1,0,0,0
6513,w105773 w178979 w250275 w376233 w221983 w76913 w311583 w293859 w217871 w186076 w369717 w181783 w145907 w311583 w225739 w114635,0,1,0,0,1
4688,w157401 w229673 w256553 w97300 w34893 w320917 w109106 w198528 w376233 w221983 w217871 w232128 w183833 w77002 w361972 w347032 w172717 w273391 w193067,0,0,1,0,1
4808,w194870 w82026 w182664 w384857 w278986 w250138 w192464 w270233 w177420 w151648 w396418 w388086 w268930 w360226 w15393 w311583 w164528 w234583 w390708 w279437 w194870 w351537 w138132 w33992,1,0,0,0,0
2483,w500126 w240587 w286461 w34893 w145577 w20297 w23969 w84287 w109896 w255783 w198565 w246201 w256214 w384021 w71240 w83808 w276703 w261297 w398213 w111939,1,0,0,0,0
3025,w172013 w173688 w85858 w380494 w221983 w173688 w399554 w183833 w173688 w85858 w295346 w314686 w256905 w153164 w225436 w189406 w30992 w374393 w300222 w228165,0,0,1,0,1
3070,w500126 w240587 w286461 w34893 w145577 w20297 w374393 w23969 w84287 w255783 w198565 w331474 w553 w75397 w217871 w276703 w62649 w270788 w256757 w138132 w121255 w193800 w36882,1,1,0,0,0
2645,w318673 w380494 w111709 w121255 w193800 w138576 w120979 w301033 w20160 w374393 w194870 w223736 w237465 w302460 w186076 w151648 w378209 w266998 w353238 w333024 w209018 w384021 w33992 w358094 w194870 w86534,0,1,0,0,0
110,w500042 w358562 w194870 w221366 w26509 w66980 w34893 w209018 w384021 w356891 w250138 w372014 w48932 w138132 w71240,1,0,0,1,0
6188,w332827 w241910 w311583 w234583 w173688 w399554 w104858 w266998 w174229 w323852 w217871 w343753 w225739 w382355 w374393 w265585,0,1,1,0,0
105,w137669 w34893 w500067 w135431 w118125 w120979 w48576 w311583 w383444 w161756 w225970 w9426 w320917 w177163 w1867 w120979 w393975 w358149 w324593 w277040 w286596 w322224 w392167,1,1,0,0,0
4134,w186494 w270233 w223897 w185379 w116919 w282945 w155034 w234775 w328311 w336335 w34893 w286596 w261297 w393660 w378798 w123298 w207614 w34893 w82341 w279389,1,0,0,0,0
2101,w500006 w132739 w230090 w349210 w223408 w331536 w120979 w337134 w277040 w365489 w120979 w250138 w366492 w70856 w221983,0,1,0,1,1
4824,w279522 w352852 w277627 w77842 w194870 w293558 w53573 w253354 w281031 w225739 w194870 w371196 w182664 w335583 w218713 w286461 w256432 w121255 w193800 w163007 w209196 w173430 w12685,1,0,1,0,0
7212,w142023 w356690 w309049 w373517 w6691 w275199 w374393 w286461 w380347 w115724 w396025 w185078 w36882 w186076 w5713 w195317 w356690 w398645 w286461 w214801 w22890 w115724 w1867 w120979,0,1,0,0,0
400,w392692 w194870 w153315 w218049 w118125 w120979 w217871 w282140 w193800 w288912 w33992 w204762 w150363 w132434 w236919 w314686,0,1,1,0,0
5944,w34893 w205380 w320917 w216903 w120979 w48576 w292000 w305137 w182664 w384857 w47586 w235668 w240587 w305925 w207614 w386149 w4152 w171593 w22890 w294820 w33992,0,1,0,0,0
1331,w286461 w354661 w265142 w15393 w20297 w317736 w146845 w207614 w270233 w40082 w77840 w500392 w276577 w94172 w121255 w193800 w120979 w186076 w399290 w52572 w20297 w253354 w206393 w15393,1,1,0,0,0
2583,w342153 w78540 w112211 w365001 w221983 w261297 w276577 w94172 w270788 w256757 w120979 w256553 w218713 w243012 w194870 w115114 w186457 w107942,0,1,0,0,1
1917,w155034 w256553 w500328 w365489 w15393 w186076 w240587 w334524 w207614 w197145 w115724 w22890 w342007 w118355 w186076 w148781,1,0,0,0,0
1165,w334904 w225739 w500105 w136665 w331534 w75397 w221983 w217871 w234583 w113935 w71240 w217871 w230409 w500012 w186457 w236731 w378209 w368487 w380347 w97882 w314686,1,0,1,0,0
5895,w93366 w194870 w393987 w39222 w195317 w271715 w286461 w82341 w89538 w158353 w320917 w380494 w15393 w275199 w111248 w37075 w222897 w121255 w193800 w75397 w322219 w195317 w357832 w186076 w66980 w189105,1,0,0,0,0
375,w282945 w165326 w305137 w289829 w134152 w105854 w202988 w185790 w36882 w256905 w158103 w270233 w398645 w381413 w194870 w119631 w358149 w382662 w111248 w194827 w234583 w8954 w244632 w217871 w187972 w240587 w221682,0,1,0,0,0
6345,w195317 w186076 w185000 w194870 w300670 w156065 w267098 w276473 w263923 w161247 w111248 w253354 w277040 w365489 w121255 w193800 w120979,0,1,1,0,0
7042,w195317 w87218 w70995 w286461 w111248 w295346 w70969 w217871 w66980 w373517 w202485 w10065 w178155 w162342 w288369 w263923 w314686,0,0,1,0,0
4653,w237465 w256553 w95569 w174897 w103096 w237465 w256553 w34504 w186076 w151648 w194870 w290970 w111248 w39218 w380493 w164451 w101646 w221983 w217871 w300670 w156065 w39218 w317814 w22890 w1867 w120979,0,1,0,0,1
6060,w125056 w334211 w66980 w254516 w223059 w111411 w338820 w384021 w290610 w250138,0,0,0,1,0
2997,w186457 w373517 w294269 w209913 w24292 w66980 w224831 w127737 w34893 w111248 w280631 w118125 w120979 w50916 w500190 w217871 w328317 w12685,0,1,1,0,0
3580,w288911 w241910 w173688 w399554 w204762 w191240 w147004 w22495 w112319 w165609 w15393 w217871 w343753 w225739 w382355 w374393 w265585,1,0,1,0,0
2078,w256897 w500001 w128292 w253354 w102910 w374393 w20297 w261113 w261297 w278900 w368918 w280823 w221983 w34893 w500360 w282514 w115724 w241910,0,0,1,0,1
4320,w103070 w134152 w360226 w221983 w239332 w264542 w240587 w194870 w294269 w69057 w374393 w106327 w270233 w261113 w247655 w204698 w34893 w253845 w20297 w188324 w193800 w34893 w171137 w250138 w311583 w164528 w234583,0,0,0,1,1
497,w237465 w37419 w218713 w286461 w34893 w197783 w85996 w22890 w120979 w250138 w253354 w311583 w39218 w60715 w381393 w49087 w276473 w70969,0,0,1,1,0
1082,w159784 w261297 w135270 w197783 w123298 w239332 w264542 w240587 w194870 w294269 w69057 w374393 w106327 w270233 w261113 w374393 w204698 w34893 w253845 w20297 w334392 w19558 w218049 w323848,1,1,0,0,0
5450,w220342 w127737 w308610 w71392 w253067 w162756 w342007 w40795 w255783 w366139 w241910 w186076 w44158 w240313 w261297 w255331 w276473 w241910,1,0,1,0,0
2247,w256897 w204762 w101681 w500307 w15393 w20297 w317736 w146845 w207614 w40082 w77840 w34893 w7718 w373075 w131051 w261589 w69002 w171593 w197783 w47586 w186076 w399290 w194870 w20297 w253354 w335611 w240417 w1867 w120979,1,1,0,0,0
7058,w29880 w500010 w279437 w194870 w26969 w241910 w155034 w254429 w42500 w186076 w97583 w20297 w311583 w189406 w369089 w371640 w382355 w374393 w111248 w144920 w187552 w500102 w70969,0,0,1,0,0
5903,w92076 w333024 w188324 w47586 w33992 w42169 w311583 w8 w121802 w322219 w63970 w338476 w80220 w203493 w392167,1,1,0,0,0
5636,w66980 w81482 w111709 w93605 w249755 w185790 w36882 w277002 w232277 w90685 w314686 w237465 w256553 w218713 w243012 w194870 w115114 w107942,0,1,1,0,0
2212,w256553 w286461 w39218 w33141 w334750 w295346 w314686 w66980 w194870 w13069 w42169 w251935 w185379 w111248 w7718 w134434 w162196 w39222 w61795 w119162 w241910,0,0,1,0,0
4837,w159784 w14631 w176441 w104397 w221983 w239332 w264542 w240587 w194870 w294269 w69057 w374393 w106327 w270233 w374393 w247655 w204698 w34893 w253845 w20297 w121255 w193800 w342007,1,0,0,0,1
